item_category,item_condition,item_available_timer,distance,n_views,n_likes,item_id
kitchen_utensils,2,84,13622,329,36,4499
kids,3,92,24524,975,29,4500
kitchen_utensils,1,61,5099,1762,299,4501
other,4,38,17815,1740,226,4502
kids,4,67,20490,1934,232,4503
kids,4,63,19317,427,68,4504
furniture,3,93,9792,404,0,4505
kids,3,34,2531,953,104,4506
kitchen_utensils,4,89,3168,230,29,4507
kitchen_utensils,2,32,3405,1229,49,4508
kitchen_utensils,1,9,14522,1741,174,4509
kids,3,27,31914,968,174,4510
kitchen_utensils,4,70,26193,158,7,4511
furniture,3,47,29730,1417,42,4512
other,1,85,5850,1126,168,4513
kitchen_utensils,2,83,14177,536,85,4514
furniture,3,50,1220,988,79,4515
kids,4,38,25434,1019,81,4516
kids,2,40,18817,1438,201,4517
kids,3,51,22132,511,61,4518
other,3,85,85,1840,239,4519
furniture,4,57,8631,285,19,4520
furniture,2,60,31412,194,32,4521
furniture,1,89,9124,844,42,4522
other,1,35,15288,309,6,4523
kitchen_utensils,3,15,19762,805,16,4524
kitchen_utensils,3,74,23310,1445,28,4525
other,2,54,16768,356,14,4526
other,2,97,11285,666,86,4527
kids,3,54,23046,702,70,4528
kids,4,14,27884,1282,243,4529
furniture,3,9,10159,206,28,4530
kitchen_utensils,2,92,20228,459,82,4531
other,1,44,30968,593,53,4532
kids,1,43,14788,657,32,4533
other,4,41,6568,853,34,4534
kitchen_utensils,2,71,2811,1526,76,4535
kitchen_utensils,1,24,26595,994,69,4536
kitchen_utensils,4,0,6066,977,136,4537
other,4,9,16650,1710,51,4538
kitchen_utensils,4,87,22933,1458,14,4539
kids,2,45,12134,1879,281,4540
other,1,13,21483,51,1,4541
furniture,3,77,25717,1679,201,4542
furniture,2,0,21426,209,31,4543
furniture,2,84,3037,1011,50,4544
other,2,52,657,153,18,4545
clothes,4,42,9559,403,36,4546
kids,3,26,4616,1988,119,4547
furniture,2,14,18009,1146,0,4548
kids,2,3,12763,797,7,4549
furniture,2,74,10448,871,34,4550
clothes,3,27,23901,1174,105,4551
furniture,4,68,28000,216,19,4552
clothes,1,25,86,1997,79,4553
other,4,86,10573,267,37,4554
other,1,90,31277,254,2,4555
clothes,2,90,31455,1998,0,4556
kitchen_utensils,2,22,28968,917,55,4557
furniture,4,41,23146,1153,57,4558
other,2,40,28101,1918,38,4559
kids,2,5,9341,161,24,4560
other,2,54,18374,1264,101,4561
kitchen_utensils,4,47,16252,543,76,4562
furniture,4,64,30740,505,25,4563
kids,3,93,9491,138,2,4564
clothes,4,12,9578,1133,101,4565
clothes,1,85,1453,274,46,4566
clothes,1,48,30376,199,19,4567
clothes,4,33,3705,642,19,4568
clothes,2,7,4934,526,0,4569
furniture,2,83,14330,492,78,4570
kitchen_utensils,1,32,24817,966,173,4571
clothes,4,89,7329,996,89,4572
kitchen_utensils,3,53,7675,884,53,4573
clothes,1,22,8736,346,31,4574
clothes,2,41,11669,1681,252,4575
other,1,2,30956,132,2,4576
kids,1,23,8257,1475,236,4577
kitchen_utensils,4,86,22707,704,21,4578
furniture,3,57,20949,356,39,4579
kids,2,67,9303,288,20,4580
other,2,85,2828,1980,237,4581
other,3,43,11965,1338,133,4582
clothes,1,1,20017,562,28,4583
kitchen_utensils,2,66,13088,1901,171,4584
other,4,92,26362,1261,226,4585
kids,3,56,7726,1732,121,4586
clothes,3,46,28857,910,136,4587
furniture,3,87,25696,1050,157,4588
furniture,3,72,2444,1780,284,4589
furniture,3,12,2611,571,45,4590
other,1,44,10461,1782,320,4591
kitchen_utensils,3,10,17994,355,42,4592
other,1,42,27854,689,13,4593
kids,2,20,769,215,6,4594
kids,3,38,3717,479,52,4595
kids,4,34,23286,660,0,4596
furniture,4,53,1778,1831,109,4597
furniture,4,12,29467,1893,283,4598
kitchen_utensils,4,20,18504,1429,28,4599
kids,1,72,15113,545,81,4600
furniture,3,47,14392,1601,272,4601
clothes,3,67,31051,1092,87,4602
furniture,1,49,4182,103,15,4603
kitchen_utensils,2,25,24734,1333,146,4604
other,1,68,31757,221,19,4605
clothes,3,33,6868,236,33,4606
kids,2,1,8189,1291,206,4607
clothes,2,97,16795,1351,216,4608
other,3,75,4381,1283,64,4609
kids,4,1,770,1729,293,4610
kitchen_utensils,4,15,2008,765,130,4611
furniture,2,98,22900,593,35,4612
other,2,87,6512,216,38,4613
clothes,1,95,21315,401,32,4614
furniture,1,78,1641,1032,30,4615
clothes,4,97,25341,1130,135,4616
clothes,3,40,9606,897,35,4617
other,4,7,29536,428,17,4618
furniture,2,27,11080,52,1,4619
kitchen_utensils,1,79,26274,1889,321,4620
furniture,2,80,28154,1525,167,4621
clothes,4,3,17646,443,8,4622
other,3,77,9729,1191,202,4623
other,3,90,12774,694,41,4624
other,2,22,9002,962,105,4625
other,1,94,6526,697,34,4626
clothes,3,30,2286,960,115,4627
kids,4,34,843,815,105,4628
clothes,2,94,2639,1916,249,4629
clothes,1,10,12417,1612,274,4630
clothes,1,33,2130,1466,263,4631
kids,2,31,30066,1960,235,4632
furniture,4,80,12991,525,21,4633
clothes,1,2,24259,128,0,4634
furniture,3,50,25545,544,97,4635
kitchen_utensils,4,65,26027,300,30,4636
furniture,1,80,10815,647,109,4637
kids,2,37,25080,499,89,4638
clothes,1,40,29982,1161,208,4639
kids,3,49,7381,1004,10,4640
kitchen_utensils,2,11,19010,224,13,4641
kids,2,12,8750,203,18,4642
other,3,15,9538,994,109,4643
furniture,4,9,16325,1409,0,4644
other,4,1,1598,1014,60,4645
clothes,4,26,14485,1221,85,4646
other,1,37,7754,1472,117,4647
other,1,5,3745,1946,272,4648
other,2,33,26199,1511,45,4649
kids,4,57,9328,649,123,4650
other,3,74,26895,660,19,4651
clothes,4,54,5094,1494,283,4652
kids,1,77,20976,1110,210,4653
clothes,1,75,4032,1993,139,4654
kitchen_utensils,1,99,14495,1652,313,4655
kitchen_utensils,4,95,1977,932,27,4656
kids,4,50,23827,954,124,4657
kids,1,93,28353,1336,53,4658
kids,3,64,12646,1749,104,4659
kids,2,38,17182,819,8,4660
other,3,10,6866,836,100,4661
clothes,2,74,5740,127,2,4662
clothes,4,93,28541,48,8,4663
kitchen_utensils,2,19,23421,1360,258,4664
kids,4,0,13965,1460,29,4665
kids,2,67,455,631,88,4666
other,1,52,25583,1672,200,4667
other,3,55,8741,1181,35,4668
clothes,3,72,14505,823,32,4669
other,3,59,10809,18,0,4670
furniture,3,35,28033,692,124,4671
other,3,96,26025,1183,94,4672
furniture,2,28,20473,57,8,4673
other,1,51,18697,678,88,4674
kitchen_utensils,2,90,7985,581,87,4675
kids,1,53,31109,1663,315,4676
kids,3,93,2597,9,1,4677
furniture,2,79,12205,1321,158,4678
clothes,3,35,11246,1592,238,4679
other,3,8,28513,7,0,4680
furniture,2,47,9703,1729,51,4681
kids,3,58,7477,1641,164,4682
other,1,58,23261,582,17,4683
kids,2,47,19696,1790,0,4684
kids,1,93,1313,6,0,4685
kitchen_utensils,4,65,31400,520,36,4686
clothes,3,87,18130,1077,172,4687
furniture,3,10,20347,416,29,4688
kids,1,67,26773,623,99,4689
clothes,2,29,9850,280,2,4690
other,2,81,28479,501,60,4691
clothes,4,51,20177,1429,28,4692
kitchen_utensils,4,34,29497,1636,212,4693
clothes,3,7,5125,1991,119,4694
other,4,48,17357,1765,300,4695
kitchen_utensils,4,69,25858,1896,37,4696
kitchen_utensils,3,40,423,1008,50,4697
other,4,77,2729,1150,11,4698
clothes,1,27,14638,1619,129,4699
kitchen_utensils,3,99,4391,1563,156,4700
clothes,2,73,7206,392,23,4701
other,2,9,25975,119,2,4702
clothes,3,87,25171,52,5,4703
furniture,2,74,1780,722,57,4704
kitchen_utensils,2,1,2117,1575,31,4705
kids,2,99,17148,400,60,4706
other,3,69,2041,1309,196,4707
other,4,19,18706,1072,10,4708
kids,1,46,20564,473,28,4709
kids,2,89,11597,89,5,4710
other,1,52,10024,1359,67,4711
furniture,4,15,20771,394,15,4712
other,3,92,201,383,34,4713
other,3,3,9472,271,18,4714
clothes,1,1,26872,349,27,4715
furniture,2,86,13015,558,66,4716
clothes,1,83,578,946,94,4717
kitchen_utensils,4,70,26603,1044,93,4718
furniture,2,73,5508,1991,219,4719
furniture,4,81,6354,1286,231,4720
furniture,1,74,2223,34,5,4721
kids,3,26,31739,789,78,4722
other,4,19,17811,1240,124,4723
other,4,88,24418,1342,147,4724
other,3,82,11241,1594,175,4725
other,3,43,24607,596,17,4726
clothes,2,93,31910,1619,0,4727
kitchen_utensils,3,17,23894,629,37,4728
kids,1,60,26461,804,128,4729
other,3,55,5146,1127,78,4730
kitchen_utensils,2,56,8360,180,19,4731
furniture,4,27,9407,1552,62,4732
furniture,4,90,31462,1173,140,4733
other,3,63,14596,1602,192,4734
kitchen_utensils,2,17,6024,302,0,4735
other,2,26,13942,1249,0,4736
furniture,2,50,6427,1992,19,4737
kitchen_utensils,1,80,2696,474,90,4738
kids,4,37,31201,1943,213,4739
kitchen_utensils,3,74,6571,22,1,4740
clothes,2,62,8731,1188,83,4741
other,1,49,11836,1538,184,4742
clothes,3,12,4019,510,25,4743
clothes,4,68,12304,1121,44,4744
furniture,1,69,3258,872,43,4745
kids,3,70,11094,213,12,4746
other,1,97,17348,1276,63,4747
clothes,1,16,29813,1200,192,4748
kids,4,90,10575,1077,0,4749
kitchen_utensils,4,99,21587,1589,190,4750
kids,1,43,23477,705,56,4751
other,2,49,13583,74,0,4752
other,4,3,16637,1037,145,4753
kitchen_utensils,1,39,67,474,18,4754
kitchen_utensils,1,96,10966,1281,179,4755
kids,3,94,21391,545,49,4756
kids,4,44,20376,915,36,4757
clothes,4,17,30338,1923,76,4758
other,2,97,4044,785,86,4759
other,1,78,17271,1070,181,4760
kids,4,44,11620,66,4,4761
kitchen_utensils,1,74,3203,333,63,4762
other,2,0,15651,1313,91,4763
other,4,73,19356,1642,213,4764
clothes,1,14,28735,1505,210,4765
kids,2,97,21071,1296,77,4766
kids,3,0,17283,1411,155,4767
clothes,3,95,24936,837,66,4768
other,4,16,1016,214,8,4769
furniture,4,38,11754,117,12,4770
clothes,1,83,24167,1059,63,4771
other,2,13,8565,1254,37,4772
kitchen_utensils,4,50,31639,962,105,4773
kitchen_utensils,2,76,1291,1315,78,4774
kids,2,91,7178,1556,202,4775
furniture,2,15,7831,431,8,4776
clothes,4,91,4503,1451,101,4777
kitchen_utensils,2,32,24483,689,34,4778
kids,2,70,25846,1506,180,4779
clothes,3,51,11774,1817,308,4780
other,3,4,427,1606,48,4781
other,3,37,28931,1404,70,4782
kitchen_utensils,2,32,28240,1222,0,4783
furniture,2,71,9303,1316,0,4784
other,1,91,10124,1333,66,4785
furniture,3,65,31324,1362,258,4786
furniture,4,57,13440,84,2,4787
clothes,2,89,7280,1055,189,4788
kitchen_utensils,2,2,1307,176,10,4789
clothes,3,73,5891,1283,64,4790
kitchen_utensils,1,92,17148,348,66,4791
kitchen_utensils,1,59,13436,277,30,4792
clothes,2,15,26771,1786,53,4793
kids,3,37,26494,476,71,4794
other,3,0,8144,1509,30,4795
clothes,2,11,15670,824,74,4796
furniture,1,23,10588,512,51,4797
furniture,4,9,3645,506,30,4798
furniture,1,15,11020,1633,146,4799
clothes,4,35,2353,1509,286,4800
clothes,3,81,31819,179,5,4801
furniture,3,7,26704,2,0,4802
furniture,2,13,25665,281,39,4803
kids,4,51,12942,1782,213,4804
kitchen_utensils,4,92,11144,1573,78,4805
furniture,4,89,30312,1454,276,4806
clothes,1,3,21297,203,10,4807
furniture,3,68,22761,181,3,4808
kitchen_utensils,3,46,13989,1159,11,4809
kids,1,35,19635,511,71,4810
furniture,4,84,19515,312,40,4811
furniture,3,56,12076,327,52,4812
furniture,4,90,24887,1013,131,4813
furniture,4,73,2473,650,45,4814
clothes,2,77,20143,403,52,4815
furniture,2,85,10683,1934,154,4816
kids,4,86,31285,514,41,4817
other,1,65,29691,1588,63,4818
kids,3,79,26787,1248,199,4819
kids,4,2,20592,1275,204,4820
furniture,4,99,23424,1460,262,4821
kitchen_utensils,3,98,6547,1984,0,4822
furniture,1,40,9487,413,20,4823
clothes,1,49,23615,1453,276,4824
clothes,3,88,15767,1389,69,4825
furniture,2,62,31015,167,15,4826
clothes,1,23,3183,990,49,4827
furniture,3,31,15369,440,70,4828
kitchen_utensils,1,92,31752,1098,197,4829
clothes,4,4,24730,852,144,4830
furniture,4,56,19082,1384,179,4831
kitchen_utensils,2,82,27718,476,52,4832
other,4,47,13425,674,80,4833
furniture,3,85,13256,1848,240,4834
kids,1,0,16075,927,46,4835
kids,1,80,6750,1067,10,4836
kitchen_utensils,2,87,22736,1543,246,4837
clothes,3,19,1677,193,5,4838
furniture,4,97,31900,955,9,4839
furniture,4,72,17343,530,31,4840
clothes,4,44,4799,1617,0,4841
other,3,20,7931,725,14,4842
furniture,1,32,24081,1260,63,4843
clothes,1,62,18149,1793,125,4844
furniture,1,16,21166,1580,31,4845
furniture,3,57,19008,1922,345,4846
kitchen_utensils,1,79,12803,1225,0,4847
clothes,1,78,3085,923,46,4848
kitchen_utensils,4,33,12227,570,28,4849
clothes,1,48,18739,1748,174,4850
clothes,1,57,21210,256,17,4851
furniture,2,33,19754,539,97,4852
furniture,3,49,6492,180,23,4853
other,4,73,29290,123,0,4854
kids,4,13,7728,592,29,4855
clothes,3,19,22777,518,82,4856
other,3,76,23502,840,109,4857
furniture,1,40,5710,945,85,4858
kitchen_utensils,1,83,27070,1489,104,4859
clothes,3,18,3504,1073,160,4860
kids,3,59,15478,597,35,4861
other,4,39,22145,1423,227,4862
other,2,64,8345,883,167,4863
other,2,11,4909,261,10,4864
clothes,3,55,12304,294,23,4865
clothes,2,27,3723,788,110,4866
kitchen_utensils,1,51,22214,1564,297,4867
kitchen_utensils,3,78,30768,720,43,4868
kids,1,87,1095,1624,129,4869
other,3,78,19198,821,0,4870
kids,3,84,23689,1270,165,4871
kids,1,55,16691,601,96,4872
clothes,4,74,13256,755,22,4873
kitchen_utensils,2,78,27008,270,29,4874
clothes,2,92,30987,447,40,4875
furniture,1,1,2317,1743,191,4876
kitchen_utensils,3,57,7189,1815,254,4877
kitchen_utensils,3,2,22678,228,43,4878
kitchen_utensils,3,63,26800,712,49,4879
kids,2,44,3015,9,1,4880
clothes,2,69,29051,1620,259,4881
kids,2,6,16900,966,9,4882
furniture,4,20,19820,1573,141,4883
clothes,2,69,4913,979,166,4884
furniture,3,91,29169,1209,84,4885
other,1,31,8748,1422,241,4886
clothes,4,30,702,1452,58,4887
kitchen_utensils,4,81,30080,1496,44,4888
furniture,1,79,4887,1113,144,4889
clothes,3,34,9789,1177,164,4890
kids,2,89,3022,196,25,4891
clothes,1,92,12589,1991,318,4892
kitchen_utensils,3,92,10468,1782,249,4893
kids,4,14,14452,1109,110,4894
clothes,1,96,25112,169,18,4895
clothes,2,20,19710,1983,337,4896
furniture,2,58,543,1303,117,4897
kitchen_utensils,2,52,16597,1722,17,4898
kitchen_utensils,1,6,11665,859,111,4899
kitchen_utensils,2,50,13162,56,2,4900
other,1,3,20507,475,52,4901
other,3,77,97,91,0,4902
kids,1,17,12494,792,15,4903
furniture,4,95,23397,27,0,4904
clothes,2,5,8583,1403,28,4905
clothes,1,39,28090,827,57,4906
kids,1,99,1668,1317,26,4907
kitchen_utensils,2,88,17537,1220,219,4908
other,2,76,16265,1372,96,4909
furniture,2,86,23817,886,124,4910
other,2,57,8137,1336,93,4911
other,2,3,14156,1474,0,4912
clothes,2,96,18443,1419,42,4913
furniture,4,40,30910,994,129,4914
clothes,2,67,28461,1232,209,4915
kids,4,89,2431,1432,257,4916
furniture,1,49,9917,97,5,4917
furniture,1,92,29731,405,4,4918
kids,2,46,27350,1341,26,4919
clothes,3,91,10816,1627,48,4920
kids,1,6,7223,1459,204,4921
kids,3,42,9804,269,0,4922
other,1,54,21917,157,29,4923
furniture,2,25,10382,1249,99,4924
kitchen_utensils,4,11,31711,1093,43,4925
kids,4,99,5711,90,10,4926
other,3,45,6739,1143,114,4927
kids,4,55,13879,1521,30,4928
furniture,3,16,21745,1233,12,4929
kids,3,73,5711,1118,55,4930
kids,3,50,3503,547,10,4931
kids,2,78,28846,1752,0,4932
furniture,4,43,635,1741,156,4933
furniture,2,96,17770,1974,78,4934
clothes,4,9,16727,1328,79,4935
clothes,4,14,18552,731,7,4936
clothes,1,86,13091,1577,189,4937
other,2,80,26155,1501,15,4938
clothes,1,11,13425,786,102,4939
clothes,2,73,27437,1804,234,4940
kitchen_utensils,3,34,5882,1085,206,4941
kids,1,31,28560,1801,270,4942
kids,2,15,14108,1081,183,4943
clothes,1,48,28598,33,1,4944
kids,4,19,21278,177,33,4945
kids,1,10,8888,1742,226,4946
other,1,45,11641,1025,184,4947
kitchen_utensils,4,98,2379,827,49,4948
furniture,4,67,1618,1708,153,4949
kitchen_utensils,1,93,19697,1027,154,4950
clothes,1,9,10887,1875,93,4951
kids,3,80,21246,640,44,4952
other,4,76,3009,880,96,4953
clothes,1,52,23605,894,169,4954
kitchen_utensils,4,88,20780,1266,12,4955
kitchen_utensils,2,12,5374,56,4,4956
furniture,1,57,22963,1004,120,4957
other,3,88,280,1776,319,4958
kids,1,59,14703,1425,42,4959
other,3,90,19681,98,1,4960
kitchen_utensils,4,24,29586,737,44,4961
kitchen_utensils,1,97,17003,1089,54,4962
furniture,2,24,28814,1618,64,4963
kitchen_utensils,1,22,31873,1487,267,4964
furniture,4,40,25445,1372,137,4965
furniture,3,66,26129,440,35,4966
kids,4,40,12809,1366,204,4967
clothes,1,91,23174,423,8,4968
furniture,4,12,25321,1943,233,4969
clothes,3,47,27307,1208,169,4970
furniture,1,53,2996,214,17,4971
kitchen_utensils,2,12,7158,1992,239,4972
clothes,2,69,23818,408,4,4973
clothes,4,14,20836,495,34,4974
kids,3,34,5787,1802,0,4975
other,1,44,5526,1987,278,4976
furniture,1,79,28495,1847,92,4977
kids,2,44,20801,1181,177,4978
other,1,90,16643,215,17,4979
clothes,4,50,17946,1722,275,4980
other,4,95,21850,1614,48,4981
kitchen_utensils,3,80,25480,799,39,4982
kitchen_utensils,1,66,8869,1775,35,4983
other,1,24,10806,1600,144,4984
kids,2,65,7385,1227,147,4985
furniture,4,53,5835,265,47,4986
furniture,3,77,20008,1503,255,4987
kids,4,75,25175,1675,284,4988
other,4,87,29838,928,46,4989
kids,3,11,1208,337,6,4990
kids,1,57,19553,447,62,4991
clothes,3,72,10764,1036,72,4992
furniture,4,83,18261,1874,74,4993
clothes,1,17,30948,1181,165,4994
kids,4,31,25578,425,12,4995
furniture,4,3,12670,782,125,4996
furniture,1,39,2112,367,55,4997
furniture,1,11,2872,876,0,4998
kitchen_utensils,2,76,2169,1717,85,4999
furniture,4,5,8063,517,62,5000
