item_id,item_condition,item_postcode,item_lat,item_lng,item_status,searched_item_postcode,item_datetime_posted,item_datetimechangeditemstatus,n_stars,user_looker_id,user_looker_lat,user_looker_lng,item_category,item_name,searched_item_name,searched_item_category
136,2,13597,5.249.110.977,1.333.562.594,avaliable,13129,2023-03-01,2023-03-02,3,161,5.253.255.365,1.331.652.064,furniture,bed,shoes,man_shoes
541,1,10587,525.173.234,1.350.997.151,not_available,12169,2023-02-22,2023-03-07,3,1009,5.247.079.927,1.341.887.146,clothes,woman_clothes,furniture,table
1289,3,12305,5.249.828.752,1.361.424.964,not_available,12459,2023-02-17,2023-03-08,1,125,5.241.361.145,1.343.603.403,home,mattress,miscelaneaous,frame
328,2,10997,5.252.396.699,1.346.342.135,avaliable,12459,2023-02-20,2023-03-15,3,106,524.189.877,1.339.028.855,clothes,woman_jacket,furniture,cabinet
654,2,13125,5.254.894.874,1.341.104.101,avaliable,13587,2023-03-01,2023-03-06,1,620,5.246.258.992,1.329.731.627,miscelaneaous,suitcase,miscelaneaous,bicycle
545,3,13581,5.249.554.963,1.350.177.577,not_available,10318,2023-02-27,2023-03-15,5,1232,5.251.476.969,1.339.417.371,tech,keyboard,furniture,rollcontainers
322,3,10369,5.255.380.502,1.339.635.394,not_available,13439,2023-03-15,2023-03-17,3,1237,5.248.529.266,1.357.352.891,furniture,armchair,musical_equipment,battery
522,2,12203,5.253.896.051,1.339.711.436,not_available,10435,2023-02-18,2023-02-24,2,233,5.245.679.628,1.352.685.607,appliance,washing_machine,musical_equipment,contrabass
29,3,12109,5.253.430.259,1.328.850.749,avaliable,12526,2023-03-14,2023-03-18,4,588,523.878.718,1.340.354.189,appliance,heater,appliance,drying_rack
1214,1,13505,5.253.910.218,1.340.535.725,avaliable,10789,2023-03-10,2023-03-16,2,688,5.248.847.821,1.333.216.781,shoes,child_shoes,furniture,shelf
1055,2,12057,5.249.144.527,1.352.797.371,not_available,13055,2023-02-17,2023-02-28,3,400,5.251.583.651,134.798.969,miscelaneaous,shopping_venture,furniture,trolley
1207,1,10779,5.253.758.213,1.358.434.959,avaliable,10777,2023-02-17,2023-03-13,5,1385,5.252.173.202,1.347.723.628,furniture,cabinet,appliance,sandwich_maker
50,1,13581,5.253.457.557,1.332.615.736,avaliable,10713,2023-02-27,2023-03-15,4,945,5.253.755.195,1.353.757.158,tech,laptop,clothes,woman_jacket
1101,1,12526,5.248.951.355,1.339.976.509,not_available,13357,2023-03-02,2023-03-07,4,607,5.237.114.768,1.338.988.524,appliance,refrigerator,appliance,vacuum_cleaner
902,2,14050,5.259.057.094,1.327.145.652,not_available,12681,2023-03-02,2023-03-06,5,729,5.237.050.652,1.330.772.205,clothes,child_jacket,furniture,cot
926,2,10999,5.243.602.429,1.332.921.923,avaliable,13357,2023-02-26,2023-03-03,5,698,5.259.543.083,1.350.987.393,furniture,rollcontainers,clothes,child_jacket
1429,2,14199,5.251.001.968,1.340.867.279,avaliable,13089,2023-02-20,2023-03-11,2,952,524.289.902,1.349.420.979,miscelaneaous,board,miscelaneaous,shopping_venture
66,1,10551,5.245.488.695,1.329.542.272,avaliable,14193,2023-02-24,2023-03-12,4,430,5.255.568.763,1.353.355.439,clothes,woman_clothes,furniture,cabinet
1382,2,12681,5.242.585.866,1.345.531.369,avaliable,13409,2023-02-28,2023-03-18,4,964,525.040.013,1.320.959.597,furniture,cupboard,furniture,cabinet
888,1,14129,5.251.240.623,1.327.777.122,not_available,13403,2023-02-26,2023-03-17,3,665,5.252.380.741,1.341.780.394,musical_equipment,battery,tech,desktop
582,3,12249,5.250.674.075,135.188.367,not_available,12557,2023-03-01,2023-03-04,5,30,5.245.489.978,1.340.710.151,clothes,child_clothes,appliance,refrigerator
522,2,12687,5.241.265.223,1.322.965.388,not_available,12527,2023-02-22,2023-03-16,4,826,5.246.559.125,1.347.258.349,furniture,bookcase,miscelaneaous,board
400,1,12279,5.253.253.371,1.339.558.814,avaliable,14129,2023-02-26,2023-02-28,2,364,5.249.804.545,1.332.177.882,miscelaneaous,frame,appliance,drying_rack
1148,2,10551,5.260.723.973,1.352.811.113,avaliable,14193,2023-03-07,2023-03-09,5,270,5.243.586.366,1.344.832.878,tech,keyboard,appliance,pan
814,2,13507,5.242.856.708,1.332.352.198,not_available,10713,2023-03-08,2023-03-13,4,407,5.251.216.606,1.333.462.495,appliance,stove,furniture,cabinet
920,2,12209,5.246.028.022,1.350.006.729,not_available,12055,2023-02-28,2023-03-08,3,1389,5.241.361.158,1.351.475.981,furniture,cot,appliance,drying_rack
802,2,12557,524.386.241,1.339.646.306,not_available,10709,2023-02-28,2023-03-02,5,1160,5.260.347.515,1.338.899.162,miscelaneaous,picture_frame,musical_equipment,battery
1199,1,13187,5.254.688.623,135.016.837,not_available,10243,2023-02-20,2023-02-22,2,45,5.249.886.081,1.356.929.864,musical_equipment,battery,miscelaneaous,ski_skates
1172,1,13347,5.253.027.706,1.327.028.533,not_available,13581,2023-02-19,2023-03-18,1,353,5.250.901.053,1.347.814.138,furniture,table,furniture,rollcontainers
1391,2,13587,5.255.180.547,1.334.331.093,not_available,10625,2023-02-25,2023-03-17,1,113,5.258.593.037,1.339.208.781,appliance,kettle,home,mattress
569,1,12057,5.249.561.784,1.339.274.485,avaliable,12589,2023-02-26,2023-03-13,1,1020,5.251.015.685,1.347.654.925,shoes,man_shoes,kids,stroller
1128,1,14169,52.526.127,1.351.950.193,avaliable,14193,2023-03-04,2023-03-10,3,1128,5.244.965.267,1.338.312.422,musical_equipment,contrabass,shoes,woman_shoes
1013,3,10785,5.251.873.623,1.329.712.916,not_available,13627,2023-03-07,2023-03-18,2,458,5.250.146.255,1.338.929.028,musical_equipment,sound_amplifier,clothes,woman_clothes
689,2,10249,5.248.943.326,1.353.335.591,avaliable,13156,2023-02-25,2023-03-11,2,555,5.256.520.394,1.348.512.573,shoes,child_shoes,musical_equipment,contrabass
1241,3,13595,5.247.974.851,1.334.385.609,not_available,13403,2023-03-01,2023-03-17,4,488,5.249.923.671,1.342.244.157,miscelaneaous,suitcase,appliance,drying_rack
129,1,13355,525.693.493,1.331.795.116,not_available,10829,2023-03-05,2023-03-18,4,1396,5.256.766.392,1.334.299.235,miscelaneaous,picture_frame,furniture,desk
1046,1,12167,5.256.797.547,1.329.527.357,avaliable,13129,2023-03-11,2023-03-11,2,1171,5.247.763.295,1.335.952.461,appliance,popcorn_maker,miscelaneaous,picture_frame
347,3,13509,5.256.549.173,1.349.591.083,not_available,12681,2023-02-24,2023-03-14,2,1097,524.850.599,1.360.523.023,clothes,child_jacket,appliance,drying_rack
1422,2,14089,5.255.098.665,1.336.067.023,avaliable,12687,2023-02-19,2023-03-16,5,405,5.251.001.309,1.337.580.014,appliance,sandwich_maker,appliance,stove
7,1,10317,5.254.571.447,1.348.404.804,not_available,13581,2023-03-04,2023-03-05,4,918,5.253.237.996,1.352.609.513,appliance,refrigerator,appliance,clothes_iron
1195,3,12059,5.253.491.083,1.354.274.072,avaliable,13409,2023-02-17,2023-03-03,5,1098,5.250.526.811,1.336.384.235,shoes,woman_shoes,lighting,lightbulb
4,2,12205,525.391.522,1.327.993.636,not_available,12435,2023-03-12,2023-03-12,3,430,525.447.804,1.345.381.891,furniture,desk,miscelaneaous,ironing_board
1372,3,13403,5.251.724.576,131.551.364,avaliable,12435,2023-03-06,2023-03-07,2,961,5.248.635.823,1.329.582.741,lighting,lighting,miscelaneaous,suitcase
782,3,12167,5.245.418.988,132.820.196,not_available,10623,2023-03-04,2023-03-07,3,663,5.251.974.173,1.353.945.031,shoes,woman_shoes,furniture,wardrobe
1435,2,10969,5.252.341.529,1.343.523.426,not_available,10247,2023-03-02,2023-03-10,2,860,5.244.957.908,1.342.982.139,musical_equipment,battery,appliance,blender
1349,2,10367,5.256.696.805,1.325.439.071,not_available,13587,2023-02-23,2023-03-02,2,1116,5.257.129.612,1.330.764.028,furniture,cot,miscelaneaous,ironing_board
905,3,12357,5.244.543.781,1.345.713.535,not_available,13159,2023-03-05,2023-03-17,5,1483,5.253.293.753,1.355.057.364,shoes,woman_shoes,miscelaneaous,ironing_board
1200,3,13467,5.245.052.458,1.348.000.715,not_available,12277,2023-03-02,2023-03-07,3,1266,5.257.334.332,1.331.250.857,furniture,shelf,shoes,child_shoes
264,2,12351,5.259.350.965,1.332.860.063,avaliable,10785,2023-02-27,2023-03-02,3,1356,5.243.285.074,1.330.642.972,musical_equipment,contrabass,appliance,coffee_machine
1127,1,12687,5.246.689.659,1.347.996.186,avaliable,10553,2023-03-06,2023-03-15,2,408,5.244.550.589,1.320.958.367,tech,laptop,tech,phone
1288,1,12353,5.251.433.553,1.328.082.185,avaliable,14129,2023-02-18,2023-02-26,3,1434,5.253.273.555,1.329.793.323,home,carpet,miscelaneaous,plant
1037,2,12527,5.248.409.223,1.316.102.047,not_available,12053,2023-02-22,2023-03-12,3,1076,5.249.167.019,1.344.580.365,miscelaneaous,frame,tech,laptop
403,2,13599,5.251.467.465,1.346.004.525,avaliable,13156,2023-02-28,2023-03-08,3,892,5.253.897.116,1.329.791.999,tech,phone,clothes,woman_jacket
351,2,10365,5.251.150.381,1.338.379.102,not_available,12279,2023-02-22,2023-03-11,5,840,5.251.008.943,1.330.484.777,home,mattress,appliance,drying_rack
887,1,10119,5.253.763.717,1.352.536.383,not_available,12165,2023-02-27,2023-03-18,5,1033,5.250.215.625,1.363.448.877,miscelaneaous,books,furniture,cupboard
789,2,10318,5.241.051.724,1.337.176.117,avaliable,12307,2023-02-19,2023-03-15,3,1418,5.248.352.479,1.329.327.312,appliance,vacuum_cleaner,kids,baby_carriage
1042,1,12589,5.254.770.064,1.342.571.004,avaliable,14052,2023-03-02,2023-03-14,4,205,5.247.771.838,1.318.673.873,furniture,armchair,appliance,pan
916,2,13469,524.389.981,1.332.332.509,avaliable,14167,2023-03-03,2023-03-08,2,165,5.245.693.615,1.357.359.682,furniture,cupboard,clothes,man_clothes
518,3,10409,524.996.569,1.341.712.972,not_available,12555,2023-02-19,2023-03-02,2,589,5.258.775.895,1.357.373.633,furniture,bed,appliance,coffee_machine
1384,1,14193,5.249.875.155,1.336.082.215,avaliable,10713,2023-02-28,2023-03-14,4,91,5.249.512.458,1.343.489.293,clothes,man_jacket,furniture,shelf
814,1,10629,5.247.184.525,1.345.915.886,avaliable,10719,2023-02-24,2023-03-11,3,1149,5.241.857.772,1.353.683.149,furniture,bedside_table,home,mattress
434,3,13125,5.257.785.631,1.338.730.226,avaliable,13581,2023-03-06,2023-03-13,4,1181,5.255.031.593,133.230.023,lighting,lighting,furniture,table
709,3,10719,5.251.885.234,1.338.911.875,avaliable,10785,2023-02-27,2023-02-28,4,628,5.250.623.681,1.332.596.918,clothes,woman_clothes,tech,laptop
1327,3,12689,5.251.865.742,1.330.847.914,avaliable,13599,2023-02-28,2023-03-06,3,36,5.246.131.509,1.331.502.943,shoes,woman_shoes,appliance,blender
1197,3,12107,5.243.621.209,1.336.250.968,avaliable,13587,2023-03-06,2023-03-08,4,47,5.247.647.253,1.341.588.748,miscelaneaous,purse,musical_equipment,contrabass
1235,1,13465,5.251.986.457,1.358.900.804,avaliable,12053,2023-03-03,2023-03-14,5,277,5.248.939.286,131.865.286,musical_equipment,battery,furniture,cabinet
72,1,12045,5.247.007.864,1.334.733.163,avaliable,13053,2023-03-01,2023-03-07,1,457,5.251.169.486,135.724.811,miscelaneaous,ironing_board,furniture,shelf
1129,1,13509,5.259.544.761,1.338.974.586,not_available,13467,2023-02-24,2023-02-24,3,1384,5.251.476.969,1.322.055.687,shoes,woman_shoes,furniture,shelf
499,2,12249,5.253.621.198,1.344.164.322,not_available,14057,2023-03-01,2023-03-03,2,468,5.250.855.118,1.339.522.825,clothes,woman_clothes,furniture,cupboard
263,2,12359,5.247.492.261,1.328.082.494,not_available,12053,2023-03-08,2023-03-15,3,706,525.056.962,133.248.993,appliance,air_conditioner,miscelaneaous,shopping_venture
1379,3,10625,5.257.230.719,1.350.602.357,avaliable,12043,2023-03-04,2023-03-11,5,1428,5.252.758.647,1.350.213.355,appliance,pan,shoes,woman_shoes
973,3,10553,5.251.841.979,132.960.966,avaliable,10967,2023-02-23,2023-02-23,4,1491,52.501.554,1.336.427.468,miscelaneaous,ironing_board,furniture,bookcase
1330,2,13593,5.244.327.937,1.342.870.657,not_available,13591,2023-02-20,2023-03-04,2,106,5.243.102.984,1.352.974.055,musical_equipment,contrabass,furniture,armchair
496,2,10315,5.255.234.797,134.972.165,avaliable,10715,2023-02-20,2023-03-07,2,1156,5.248.511.634,1.332.490.804,appliance,pan,shoes,woman_shoes
86,1,12619,5.242.636.652,1.343.848.319,avaliable,12359,2023-02-19,2023-02-20,4,927,5.249.610.841,1.338.697.861,tech,keyboard,tech,keyboard
230,2,12487,5.249.752.437,1.345.071.869,avaliable,12355,2023-02-28,2023-03-12,1,854,525.008.819,1.353.588.021,tech,laptop,musical_equipment,battery
1030,2,13355,5.253.716.831,1.330.170.751,avaliable,13407,2023-02-18,2023-03-12,3,1312,5.259.353.928,1.338.628.925,furniture,sofa,kids,stroller
375,3,12305,5.251.710.424,1.337.480.886,avaliable,12159,2023-02-18,2023-03-14,2,1449,5.250.590.333,1.346.200.628,appliance,refrigerator,miscelaneaous,ironing_board
1028,2,12355,5.253.180.133,1.318.787.902,not_available,13053,2023-03-01,2023-03-16,2,1461,5.244.217.291,1.320.985.243,appliance,refrigerator,clothes,woman_clothes
164,2,14089,5.253.686.995,1.342.217.462,avaliable,10719,2023-02-20,2023-02-23,1,1483,5.249.760.488,1.345.588.592,clothes,woman_jacket,shoes,woman_shoes
329,2,12629,5.255.272.702,1.324.111.798,not_available,10557,2023-02-17,2023-02-18,2,954,5.254.098.093,1.348.445.721,musical_equipment,piano,miscelaneaous,suitcase
582,3,10435,5.249.993.372,1.359.451.605,not_available,13465,2023-02-18,2023-03-05,2,469,5.244.850.798,1.342.121.105,furniture,mirror,furniture,armchair
202,1,10781,5.246.308.734,1.339.570.718,avaliable,13465,2023-02-28,2023-03-10,2,86,5.243.569.101,1.341.856.358,home,carpet,home,mattress
1286,1,13351,5.255.554.551,1.349.127.271,not_available,10969,2023-02-19,2023-03-03,3,673,5.247.291.048,1.337.579.245,appliance,popcorn_maker,miscelaneaous,roller_skates
859,1,12047,5.250.822.548,1.328.704.277,not_available,12437,2023-03-04,2023-03-10,1,636,5.254.853.271,1.340.243.676,tech,phone,furniture,cot
770,2,12165,5.258.075.276,1.342.211.444,avaliable,14197,2023-03-09,2023-03-18,2,1234,5.249.541.572,1.329.669.328,appliance,popcorn_maker,furniture,trolley
1087,2,12205,5.252.298.276,1.315.396.135,not_available,12051,2023-03-01,2023-03-16,5,430,5.256.544.439,1.340.241.664,miscelaneaous,roller_skates,clothes,woman_clothes
237,1,10783,5.252.962.803,1.343.869.014,not_available,12557,2023-03-05,2023-03-06,1,1467,5.244.402.734,1.350.636.974,miscelaneaous,board,tech,keyboard
596,3,12051,5.253.830.235,1.329.903.085,not_available,14059,2023-02-25,2023-03-15,3,762,5.260.433.261,1.333.776.435,appliance,vacuum_cleaner,shoes,child_shoes
1301,2,13465,5.249.140.108,1.337.134.098,not_available,12053,2023-03-08,2023-03-17,4,385,5.248.119.524,133.928.086,clothes,woman_jacket,shoes,child_shoes
547,2,14193,5.241.685.151,1.334.366.175,avaliable,13059,2023-03-02,2023-03-19,5,1395,5.252.333.038,1.331.643.074,appliance,drying_rack,appliance,coffee_machine
1041,1,10829,5.241.858.218,1.336.878.515,avaliable,10719,2023-02-22,2023-02-27,5,620,5.254.587.181,1.340.959.991,tech,phone,furniture,bed
830,3,13059,5.247.883.054,1.334.020.497,avaliable,10557,2023-03-07,2023-03-14,3,1146,5.250.209.446,133.701.369,home,carpet,clothes,woman_jacket
528,3,12309,5.254.639.375,1.337.469.629,not_available,13593,2023-03-02,2023-03-17,2,802,5.254.100.149,1.342.872.195,miscelaneaous,suitcase,tech,keyboard
1339,3,12347,5.247.200.761,1.341.647.893,avaliable,12487,2023-02-22,2023-03-11,4,519,5.256.399.546,1.337.318.555,clothes,child_jacket,furniture,bedside_table
1160,3,14055,5.243.498.386,1.340.403.413,avaliable,12689,2023-02-26,2023-03-16,2,314,5.254.721.395,134.865.488,lighting,lightbulb,tech,phone
294,1,10367,5.255.433.414,1.353.719.405,not_available,13583,2023-02-23,2023-03-03,2,1407,5.243.891.661,1.338.271.856,appliance,sandwich_maker,appliance,washing_machine
790,2,10825,5.242.384.795,1.335.968.001,avaliable,14165,2023-02-18,2023-03-08,4,373,5.250.683.807,1.358.740.363,appliance,kettle,furniture,shoe_rack
285,2,12307,5.254.855.535,1.330.946.113,not_available,12101,2023-02-28,2023-03-04,1,1055,525.748.835,132.868.209,appliance,dish_washer,home,carpet
450,2,14199,5.252.261.416,1.333.452.773,not_available,10559,2023-03-02,2023-03-14,5,315,5.252.725.172,1.339.990.777,appliance,pan,home,carpet
294,3,10717,5.255.371.159,1.332.207.343,not_available,14193,2023-02-28,2023-03-16,2,808,5.249.088.898,1.355.808.604,appliance,kettle,furniture,chair
1491,1,10709,5.255.398.832,1.346.395.075,not_available,10315,2023-02-23,2023-03-01,1,367,5.246.346.785,1.339.070.837,clothes,woman_jacket,appliance,stove
1375,2,12249,5.254.029.019,134.454.241,not_available,12439,2023-02-18,2023-02-26,4,611,5.250.134.672,1.339.813.671,miscelaneaous,carpet,furniture,cabinet
973,2,12524,5.250.894.955,1.331.359.565,avaliable,12043,2023-03-08,2023-03-11,4,1106,524.992.144,133.463.179,kids,stroller,clothes,woman_clothes
835,3,10318,5.252.668.472,1.345.319.516,not_available,13587,2023-03-11,2023-03-12,3,407,5.260.151.812,1.362.642.438,furniture,desk,furniture,rollcontainers
1454,1,12489,5.250.304.506,1.361.390.469,not_available,13349,2023-02-18,2023-02-23,5,430,5.248.113.005,1.328.683.884,miscelaneaous,suitcase,furniture,desk
1178,1,13591,5.255.794.221,134.682.128,avaliable,14109,2023-02-22,2023-03-03,4,400,5.252.785.921,1.338.257.852,furniture,table,miscelaneaous,bicycle
960,2,12163,525.673.496,1.341.873.172,avaliable,10789,2023-02-24,2023-03-02,2,1380,5.246.091.322,136.369.516,furniture,wardrobe,miscelaneaous,purse
1112,3,10119,5.243.697.443,133.417.882,avaliable,13409,2023-02-18,2023-02-26,1,509,5.252.400.309,1.350.689.966,clothes,child_clothes,clothes,woman_clothes
1036,3,12439,5.251.504.812,1.356.929.065,avaliable,12439,2023-02-19,2023-03-10,1,473,5.252.489.422,1.349.334.284,tech,keyboard,furniture,bedside_table
1458,1,10557,5.255.106.105,1.334.444.927,avaliable,12053,2023-03-18,2023-03-18,3,957,5.249.101.727,134.509.748,furniture,bed,miscelaneaous,picture_frame
1395,2,12621,5.243.133.264,1.327.052.828,not_available,13351,2023-02-21,2023-02-21,3,830,5.246.186.414,1.344.485.321,miscelaneaous,suitcase,miscelaneaous,board
430,3,13465,5.251.364.823,134.137.951,not_available,12043,2023-02-22,2023-03-12,4,454,5.244.186.529,1.343.342.932,musical_equipment,contrabass,appliance,dish_washer
188,1,12101,5.257.869.006,1.331.430.206,avaliable,10829,2023-02-24,2023-03-07,2,374,5.256.059.195,1.315.970.913,shoes,man_shoes,lighting,chandelier
502,3,12489,5.246.430.286,134.559.771,avaliable,10367,2023-03-08,2023-03-18,4,184,525.744.516,1.333.886.339,home,mattress,musical_equipment,guitar
230,1,12161,5.250.879.441,1.333.590.523,avaliable,10789,2023-03-04,2023-03-14,3,1221,5.253.450.049,1.325.967.202,musical_equipment,guitar,appliance,sandwich_maker
364,1,13435,5.245.727.412,1.350.830.363,not_available,10713,2023-02-21,2023-03-13,4,1099,5.255.419.733,135.755.264,clothes,woman_clothes,appliance,stove
534,1,13129,5.256.810.697,1.333.120.212,not_available,10707,2023-02-18,2023-02-28,4,1121,5.245.852.201,1.338.276.775,clothes,man_clothes,clothes,child_clothes
684,1,10553,5.239.376.889,1.336.139.663,not_available,12627,2023-03-03,2023-03-14,5,949,5.247.893.806,1.342.871.357,miscelaneaous,ski_skates,furniture,trolley
559,2,10709,5.256.214.228,1.343.164.398,avaliable,13086,2023-02-21,2023-03-12,5,1419,5.249.245.082,134.615.116,furniture,shoe_rack,furniture,mirror
874,1,12526,5.253.893.181,1.330.907.791,not_available,12353,2023-02-24,2023-03-12,5,800,5.249.377.817,1.326.768.412,shoes,child_shoes,appliance,drying_rack
391,2,12105,5.243.582.659,1.322.600.342,avaliable,13189,2023-02-24,2023-02-26,3,1378,5.246.982.755,1.338.852.223,appliance,air_conditioner,miscelaneaous,suitcase
912,1,13597,5.242.701.371,1.337.366.753,not_available,12307,2023-02-28,2023-03-09,4,1107,5.241.329.517,1.347.263.898,furniture,desk,miscelaneaous,suitcase
1164,1,13351,5.251.251.401,1.343.895.061,not_available,12309,2023-03-04,2023-03-05,5,1396,5.251.385.974,1.343.815.822,miscelaneaous,ski_skates,musical_equipment,contrabass
1384,3,12679,5.251.763.801,1.324.393.199,not_available,12307,2023-02-19,2023-03-06,2,1477,5.254.498.317,1.342.671.579,furniture,bed,furniture,cabinet
940,2,10713,5.246.702.181,1.329.218.546,not_available,12279,2023-02-25,2023-03-12,4,452,5.251.032.466,1.324.798.298,furniture,cupboard,miscelaneaous,shopping_venture
114,2,12487,5.254.680.449,1.332.689.748,avaliable,12043,2023-02-22,2023-03-01,2,46,5.245.243.365,1.330.191.463,miscelaneaous,shopping_venture,tech,laptop
