search_id,item_category,item_condition,distance,item_available_timer,n_views,n_likes,item_available
4589,2,1,14856,0,1497,44,0
4590,3,3,3515,30,1156,184,0
4591,4,1,3635,83,1329,146,1
4592,5,2,21464,1,1984,59,1
4593,4,4,28010,85,340,57,0
4594,3,3,2304,97,846,25,0
4595,1,1,21831,35,521,46,1
4596,4,1,18348,1,1427,85,1
4597,2,1,8170,93,1449,101,1
4598,5,4,18038,89,1223,232,0
4599,4,1,6183,37,57,5,0
4600,4,3,19546,79,1840,147,0
4601,4,3,20363,94,53,9,1
4602,1,2,15446,18,1334,226,1
4603,2,3,17376,25,680,102,1
4604,1,2,723,1,1390,208,0
4605,2,2,17609,70,269,29,0
4606,4,2,19150,6,1324,132,0
4607,5,2,17110,69,1037,134,0
4608,2,1,8821,43,629,62,1
4609,3,3,24212,41,720,122,1
4610,5,3,14998,81,1493,283,1
4611,3,1,1759,16,917,18,1
4612,1,3,1692,97,1109,55,1
4613,5,2,9839,30,1078,97,0
4614,1,1,429,72,1880,37,1
4615,3,4,9098,98,1073,85,0
4616,2,3,30907,95,576,11,1
4617,5,2,20005,16,928,18,0
4618,4,4,28658,73,1320,66,0
4619,2,2,21890,93,429,0,1
4620,3,4,10235,29,1804,108,0
4621,4,4,5115,86,1976,335,1
4622,5,4,28150,53,42,5,0
4623,4,4,29154,10,1575,283,0
4624,1,1,6130,96,1808,72,0
4625,4,2,2399,38,1726,207,0
4626,4,4,3815,97,1127,135,0
4627,5,4,17204,0,1767,300,0
4628,1,4,18431,13,586,70,1
4629,5,4,812,24,661,92,0
4630,5,4,5854,61,736,110,1
4631,1,1,22736,77,1151,207,0
4632,2,2,18458,20,1902,38,1
4633,4,4,6851,80,757,52,1
4634,1,1,30444,33,861,103,1
4635,5,1,31795,68,1901,190,1
4636,1,1,26285,32,1316,197,1
4637,5,4,11061,4,1938,213,0
4638,3,2,14338,83,1176,176,0
4639,2,1,22743,36,1847,277,1
4640,5,4,1885,18,1010,111,1
4641,2,4,28416,1,1708,85,0
4642,3,4,28024,71,1366,177,1
4643,3,4,16337,80,1376,261,0
4644,5,3,5563,14,478,81,0
4645,2,2,19222,11,1751,157,0
4646,2,1,21860,32,428,64,0
4647,3,2,3984,90,492,0,0
4648,2,2,6634,75,1359,108,1
4649,3,3,21066,36,1513,226,0
4650,3,2,25129,65,1578,284,0
4651,1,4,7314,11,155,26,1
4652,2,4,10228,20,1058,201,1
4653,5,4,24494,84,819,106,1
4654,3,1,12093,24,960,86,0
4655,2,1,30267,31,34,2,1
4656,1,1,27976,12,1926,38,0
4657,3,2,15278,47,286,28,1
4658,2,1,15277,1,1873,280,1
4659,3,4,20295,45,1482,251,0
4660,4,3,17492,31,197,35,1
4661,3,3,13849,75,614,98,1
4662,2,3,14138,11,715,35,1
4663,2,4,3261,62,888,150,0
4664,5,2,11946,53,1938,213,1
4665,3,1,8522,60,240,33,1
4666,4,4,29032,13,437,30,1
4667,5,1,19958,86,451,49,0
4668,1,2,27420,70,89,0,0
4669,3,3,1304,17,1318,171,1
4670,1,3,12667,68,1922,345,1
4671,5,3,31594,25,154,6,1
4672,3,2,10877,9,319,15,0
4673,1,3,5736,87,640,57,0
4674,4,4,24428,14,357,60,0
4675,2,4,10711,49,62,9,1
4676,5,4,17813,9,1931,19,0
4677,3,1,9060,51,268,5,1
4678,3,1,878,91,283,39,0
4679,3,1,1142,49,300,42,1
4680,5,1,13362,70,1803,216,1
4681,5,4,27008,43,794,63,1
4682,1,1,3954,13,38,5,0
4683,2,2,2332,51,1156,92,0
4684,1,3,7910,88,185,1,0
4685,2,4,21623,14,1179,94,0
4686,2,3,28382,27,1220,195,0
4687,3,1,29098,38,1900,342,0
4688,1,1,25061,72,1871,355,0
4689,2,4,10074,40,1398,195,0
4690,2,2,26730,34,1251,100,0
4691,3,1,23220,12,690,131,0
4692,5,4,24176,84,1809,180,1
4693,3,1,21041,63,1659,132,0
4694,1,4,28126,59,22,3,1
4695,4,1,17749,78,1732,69,1
4696,3,3,6865,72,1267,88,0
4697,2,1,14582,70,879,0,1
4698,1,4,3148,84,812,0,0
4699,2,2,9672,47,315,53,1
4700,4,4,9002,41,1674,318,1
4701,4,2,8989,82,463,64,1
4702,5,2,18768,49,1444,129,0
4703,3,1,23481,0,646,83,1
4704,3,1,7829,17,415,4,1
4705,4,2,5409,66,462,36,1
4706,5,1,20244,87,766,68,0
4707,5,4,15315,64,1741,313,1
4708,2,4,23109,77,1060,21,1
4709,3,2,28471,86,181,25,0
4710,2,3,15869,56,964,86,0
4711,2,3,13765,93,1428,228,0
4712,3,2,201,83,1473,147,0
4713,3,2,21199,8,182,16,1
4714,4,3,344,60,1048,146,1
4715,2,2,19260,27,41,1,0
4716,3,3,17852,72,405,40,0
4717,4,3,18889,79,516,41,0
4718,5,4,2819,51,1957,176,0
4719,5,4,3317,67,1587,253,0
4720,2,2,8188,4,898,62,1
4721,2,3,29409,43,480,91,0
4722,5,1,13188,88,278,25,1
4723,5,4,28613,91,922,46,1
4724,3,1,18102,10,1232,135,1
4725,3,4,4593,35,497,4,1
4726,5,2,21627,67,0,0,0
4727,5,4,22821,16,1311,13,1
4728,1,4,28272,43,1656,149,1
4729,1,3,3015,20,96,10,1
4730,1,3,5767,56,1067,138,1
4731,2,4,3407,87,1170,70,1
4732,2,2,784,73,1778,142,0
4733,2,3,19248,41,1159,115,1
4734,4,4,8478,62,1205,144,0
4735,5,3,1682,58,1624,129,1
4736,5,4,20339,58,626,75,0
4737,3,4,6396,58,689,124,1
4738,3,3,17476,77,749,134,1
4739,2,3,31561,81,1784,107,0
4740,4,1,28868,39,99,3,0
4741,2,1,12563,41,1588,127,1
4742,3,1,19326,81,103,6,0
4743,2,1,19328,11,1234,222,1
4744,3,4,24630,75,1600,288,1
4745,4,1,7600,53,1616,0,1
4746,3,3,3755,29,330,52,1
4747,3,1,30375,23,82,12,0
4748,4,2,23905,23,619,18,1
4749,2,1,21669,49,407,48,0
4750,4,4,4051,60,1568,203,1
4751,3,2,21596,77,560,50,1
4752,4,1,27046,86,993,188,1
4753,3,3,5847,8,1482,148,0
4754,4,4,28554,97,1404,28,0
4755,1,1,31471,63,767,15,1
4756,5,4,2776,79,918,100,1
4757,3,2,20182,62,1471,14,0
4758,5,4,10635,15,1392,194,0
4759,5,4,27555,23,783,62,0
4760,3,3,546,16,809,72,0
4761,1,3,6731,61,88,1,0
4762,3,2,9286,36,200,24,1
4763,2,3,21224,95,1314,65,1
4764,4,4,27166,10,74,7,1
4765,4,4,3975,45,266,34,0
4766,3,4,25829,28,1951,234,0
4767,1,1,18218,95,479,67,1
4768,2,2,2757,80,1222,171,0
4769,3,3,25255,58,1835,256,1
4770,4,2,12280,43,669,6,1
4771,5,4,18431,79,1962,313,0
4772,5,3,16169,39,1632,130,0
4773,4,2,27320,24,702,28,1
4774,2,4,8534,61,358,39,1
4775,5,3,22770,96,159,22,1
4776,2,2,6304,68,211,12,1
4777,5,4,9542,85,1553,31,1
4778,1,1,19771,78,628,25,0
4779,4,4,22799,52,775,15,0
4780,5,1,31357,99,1675,184,1
4781,3,3,23431,33,44,3,1
4782,5,4,30792,87,1272,101,1
4783,1,1,9803,65,1875,150,0
4784,1,1,29618,78,868,69,1
4785,1,2,24567,81,443,84,0
4786,1,3,20464,83,726,65,1
4787,5,4,10954,28,1101,66,1
4788,1,3,3935,14,1272,203,0
4789,5,3,6423,17,1779,124,0
4790,1,1,28343,69,1354,27,0
4791,3,3,25467,69,475,52,1
4792,2,4,27710,23,1268,12,1
4793,4,3,15085,97,1009,161,0
4794,2,3,11865,50,1182,153,0
4795,1,3,11391,45,1175,23,0
4796,3,4,22420,28,932,130,0
4797,3,4,309,96,564,84,0
4798,5,1,3747,8,1101,99,0
4799,4,3,16353,60,332,13,0
4800,4,1,14793,7,713,135,1
4801,2,4,25234,1,147,8,0
4802,3,2,22985,10,1403,14,0
4803,5,3,22594,95,519,77,1
4804,2,3,19207,38,36,6,0
4805,5,3,16536,16,1653,0,1
4806,5,3,30533,49,1066,63,1
4807,4,4,29438,15,354,35,1
4808,1,3,4986,51,1340,67,1
4809,5,2,16794,46,1690,118,1
4810,3,3,29048,38,1151,80,0
4811,5,1,30196,47,292,55,1
4812,1,3,13096,14,1309,91,1
4813,5,4,28356,32,99,6,0
4814,3,1,10540,84,1990,79,1
4815,4,4,17625,14,1069,149,0
4816,2,1,3239,14,1707,187,0
4817,4,3,22296,74,1154,126,1
4818,4,4,30925,21,1811,181,1
4819,2,1,16411,45,484,67,1
4820,5,1,23456,80,322,35,1
4821,3,1,13033,72,489,63,1
4822,2,2,26540,34,135,16,1
4823,3,3,914,67,1123,89,0
4824,1,3,8234,51,1384,193,1
4825,3,1,7122,87,854,8,1
4826,1,3,24970,81,910,27,1
4827,4,1,19623,5,1572,125,1
4828,2,1,17051,27,1311,0,1
4829,5,3,22991,51,492,63,1
4830,4,4,4661,74,968,0,1
4831,4,2,14701,43,1359,163,0
4832,4,3,29667,27,1516,30,1
4833,4,4,17948,74,1910,152,0
4834,1,2,16734,50,1721,154,0
4835,2,4,23086,21,608,6,0
4836,5,2,10735,11,987,78,0
4837,4,4,23511,72,516,36,0
4838,4,4,30495,57,176,17,1
4839,4,4,12489,45,552,60,0
4840,3,1,22365,33,1895,94,1
4841,5,2,2887,33,209,12,0
4842,2,3,18528,68,1459,145,0
4843,3,3,16934,83,1044,52,0
4844,2,2,27122,82,156,21,0
4845,4,3,26090,53,627,94,0
4846,4,2,16148,83,568,96,1
4847,4,4,2664,45,1473,88,1
4848,4,1,22752,5,872,34,0
4849,2,2,26169,99,326,3,1
4850,5,4,17058,51,1486,178,1
4851,3,2,18102,79,1991,119,0
4852,4,3,5581,95,1986,218,1
4853,3,4,14315,95,1597,255,0
4854,2,1,17654,59,1403,42,1
4855,4,4,25872,66,1232,123,0
4856,5,2,6112,23,600,6,1
4857,3,2,25305,12,1625,16,1
4858,5,1,6964,40,1167,116,1
4859,5,4,7831,22,1150,218,1
4860,4,3,16408,47,1703,17,0
4861,2,1,25413,8,1498,239,0
4862,3,3,21689,2,1848,332,0
4863,4,1,14498,15,1103,198,0
4864,3,3,5239,94,480,62,1
4865,3,3,2327,10,1940,291,1
4866,3,3,9833,35,661,33,0
4867,1,3,3571,30,1810,307,0
4868,1,2,8125,56,564,67,1
4869,2,3,11331,4,40,2,1
4870,4,1,27725,33,1426,85,1
4871,4,1,11639,94,413,8,1
4872,3,3,19646,67,1094,65,1
4873,5,3,13225,11,1097,32,1
4874,4,2,3987,88,1983,39,0
4875,2,3,3381,50,1926,346,0
4876,2,1,16745,59,1385,180,1
4877,4,4,6540,62,793,134,0
4878,5,2,9631,55,1470,205,1
4879,1,1,3505,32,1064,31,0
4880,4,1,10907,39,487,63,1
4881,2,4,26862,5,260,18,0
4882,4,3,23229,95,919,119,1
4883,1,2,11945,87,127,0,1
4884,1,3,1087,18,1854,333,0
4885,2,2,11452,8,1362,190,1
4886,4,1,14394,12,968,19,0
4887,5,1,21690,7,716,28,0
4888,1,3,22079,57,706,98,0
4889,5,4,14778,99,592,59,1
4890,3,4,6266,25,489,88,0
4891,5,1,25188,4,1257,226,1
4892,1,4,11778,85,1984,158,1
4893,3,2,25997,83,827,157,0
4894,5,4,2445,71,1451,145,0
4895,3,3,16777,0,1866,298,1
4896,2,1,27143,16,1503,135,0
4897,5,2,3599,57,816,130,0
4898,3,2,13424,43,1999,379,1
4899,4,3,4671,48,882,35,0
4900,2,1,15980,51,699,41,0
4901,2,4,8233,3,1597,287,0
4902,5,4,18623,61,1298,38,0
4903,2,3,2599,13,687,75,1
4904,3,4,17195,4,1220,109,1
4905,4,2,30568,25,1185,225,1
4906,4,1,26998,80,684,102,1
4907,5,2,19451,21,337,40,1
4908,5,2,1138,88,1113,66,1
4909,1,1,23331,49,1848,92,1
4910,5,3,22260,47,516,92,0
4911,1,2,7273,66,535,90,1
4912,4,2,22935,20,1862,260,1
4913,4,2,19922,6,1540,15,0
4914,5,3,23103,87,1786,125,1
4915,4,1,30102,41,24,2,0
4916,4,3,18586,99,103,9,0
4917,3,3,27332,4,1237,173,1
4918,1,4,21820,81,1987,79,0
4919,3,3,1571,47,1646,312,1
4920,2,2,15047,81,274,0,0
4921,1,2,19968,85,1270,215,1
4922,1,1,12767,26,1793,286,1
4923,5,4,28911,53,1489,89,1
4924,1,4,3746,1,14,0,0
4925,3,4,811,38,1408,42,0
4926,4,4,22681,36,740,81,1
4927,4,1,26332,15,1900,133,0
4928,3,1,25212,98,550,82,1
4929,3,4,3747,69,22,3,1
4930,3,2,13718,85,729,14,0
4931,4,4,2861,47,1852,240,0
4932,5,2,11408,71,212,38,1
4933,2,4,6332,64,459,87,1
4934,4,2,15949,32,1202,108,0
4935,3,2,9477,55,622,111,0
4936,3,3,20582,4,773,77,1
4937,3,2,7986,82,556,44,0
4938,3,4,15213,82,1214,218,1
4939,4,4,24396,83,443,8,1
4940,2,2,27531,67,1066,181,0
4941,4,3,21495,70,299,38,1
4942,5,3,20130,0,1649,148,0
4943,2,2,12594,73,847,135,1
4944,2,3,9652,64,1143,57,0
4945,4,2,14923,98,1401,140,1
4946,2,2,15860,89,669,127,1
4947,2,4,12067,87,304,27,1
4948,3,2,16282,57,522,73,0
4949,5,2,15248,73,1192,59,0
4950,3,4,21138,37,1516,45,1
4951,4,3,10347,77,666,93,1
4952,2,3,17891,51,1956,234,0
4953,2,3,4533,13,536,26,0
4954,4,1,3650,74,537,64,1
4955,3,1,306,6,1935,0,1
4956,5,3,8489,40,157,23,0
4957,3,3,18010,46,442,13,0
4958,2,1,10917,52,1495,59,1
4959,3,2,30712,71,1080,172,0
4960,4,2,24980,93,91,6,1
4961,5,3,30999,22,1928,212,0
4962,3,3,14152,16,1922,249,1
4963,4,3,7713,70,1627,244,1
4964,4,2,5000,64,944,179,1
4965,2,3,23274,93,1660,282,1
4966,2,4,26487,21,898,116,1
4967,1,2,25745,7,1392,27,1
4968,1,1,27032,33,159,11,0
4969,4,4,8720,90,1438,215,1
4970,3,4,21171,11,321,3,0
4971,4,1,17798,8,670,93,1
4972,1,2,8564,14,368,66,1
4973,2,2,3120,94,842,33,1
4974,5,1,2859,37,630,18,1
4975,4,1,25935,68,1660,282,0
4976,5,3,13995,20,92,11,1
4977,4,3,7737,11,1724,224,1
4978,2,4,2216,70,1604,192,0
4979,2,2,21157,81,514,35,1
4980,5,1,2639,17,1102,187,0
4981,1,3,15046,52,1844,129,0
4982,1,2,10159,49,252,22,0
4983,2,3,19386,17,192,21,0
4984,2,4,10448,38,793,126,0
4985,3,4,3223,3,1262,164,1
4986,3,1,18591,59,938,121,0
4987,3,2,25195,29,1211,157,1
4988,1,2,18015,95,210,14,0
4989,4,3,21575,58,1642,131,1
4990,3,4,13961,47,133,25,1
4991,2,2,10137,12,865,25,0
4992,1,4,3090,94,1085,86,1
4993,5,4,15118,65,382,30,1
4994,4,3,29113,74,1956,273,0
4995,1,1,20324,56,142,26,0
4996,3,1,15204,96,369,25,1
4997,1,4,3906,57,346,44,0
4998,5,4,19491,12,1340,147,0
4999,3,3,11211,8,49,0,1
5000,4,4,2365,79,224,42,0
