item_category,item_condition,item_available_timer,distance,n_views,n_likes,item_id
kids,4,73,9817,1732,207,5771
clothes,1,67,8826,1657,132,5772
furniture,1,88,17968,919,91,5773
kids,2,61,31048,1325,238,5774
furniture,1,28,21735,68,8,5775
kids,2,56,3402,1257,226,5776
other,3,50,26255,458,32,5777
kids,3,0,18465,41,3,5778
kids,3,39,23016,1217,36,5779
kids,4,23,3575,546,43,5780
other,2,78,20642,1023,102,5781
kitchen itensils,1,1,21139,9,1,5782
clothes,3,70,14765,1741,156,5783
clothes,2,49,17740,759,136,5784
kitchen itensils,4,73,7190,282,36,5785
kitchen itensils,2,14,6918,1252,200,5786
other,2,20,16686,769,23,5787
clothes,1,7,12675,1574,15,5788
kitchen itensils,1,47,10280,791,150,5789
kitchen itensils,2,18,24913,440,70,5790
other,3,42,24239,534,0,5791
clothes,2,29,5905,1994,0,5792
other,2,89,15570,330,39,5793
kitchen itensils,3,23,30317,1838,110,5794
kitchen itensils,1,78,17889,17,1,5795
other,4,86,19647,1474,58,5796
kitchen itensils,1,93,29678,945,56,5797
kids,1,90,26919,8,0,5798
clothes,1,45,19479,1048,136,5799
furniture,3,78,8908,851,0,5800
other,3,24,8361,1930,96,5801
other,2,96,17146,650,110,5802
kitchen itensils,2,92,10946,255,48,5803
other,4,26,6642,555,11,5804
furniture,3,87,10566,1234,74,5805
clothes,2,80,9508,1498,0,5806
clothes,1,25,21076,712,106,5807
furniture,3,30,3438,378,71,5808
furniture,2,90,2797,400,36,5809
other,4,47,20552,1577,0,5810
kids,4,35,7055,1759,70,5811
kids,1,55,13864,1236,98,5812
furniture,3,36,15636,444,0,5813
clothes,2,25,16224,1376,151,5814
furniture,4,80,2853,733,102,5815
kids,2,10,21195,36,2,5816
furniture,4,6,2360,1795,197,5817
kitchen itensils,1,62,10805,378,11,5818
clothes,2,75,8645,755,37,5819
kitchen itensils,3,5,28239,773,46,5820
kids,1,43,14187,368,62,5821
other,2,5,18429,1272,241,5822
kids,2,21,30968,783,7,5823
other,1,38,17641,619,0,5824
kitchen itensils,4,31,23521,1885,207,5825
clothes,3,96,12204,1876,318,5826
kitchen itensils,2,40,24503,1809,36,5827
kitchen itensils,3,60,24569,687,82,5828
kids,2,71,3234,1631,277,5829
kitchen itensils,1,95,29259,266,23,5830
other,2,20,8668,1302,78,5831
kitchen itensils,4,13,20875,1668,200,5832
furniture,4,83,18366,336,53,5833
kitchen itensils,3,8,21765,312,6,5834
furniture,1,48,31686,1627,32,5835
other,3,82,14137,653,32,5836
other,3,72,27783,170,0,5837
furniture,1,39,29958,816,57,5838
furniture,1,50,30040,1469,44,5839
kids,1,8,3292,1587,301,5840
kitchen itensils,4,64,2876,839,151,5841
clothes,1,5,1981,79,8,5842
other,4,59,23613,191,17,5843
furniture,3,82,1391,501,15,5844
clothes,2,6,17571,1931,96,5845
other,4,21,15666,1366,245,5846
kids,4,73,19658,730,58,5847
clothes,1,62,13660,1329,66,5848
kitchen itensils,2,92,31167,1150,207,5849
kitchen itensils,3,34,19653,1471,117,5850
kids,2,44,5055,115,21,5851
clothes,2,73,6227,1337,213,5852
kitchen itensils,2,62,27422,865,51,5853
other,2,26,11195,1165,0,5854
kids,3,15,1543,1527,183,5855
other,4,77,13598,1710,17,5856
other,3,83,30119,674,13,5857
clothes,4,14,24348,359,61,5858
furniture,4,18,26787,108,10,5859
furniture,2,80,1436,239,26,5860
clothes,3,71,26285,1526,259,5861
kitchen itensils,2,56,14749,27,2,5862
clothes,2,11,24398,312,34,5863
kids,2,0,21361,93,12,5864
clothes,4,73,30006,1891,132,5865
kids,3,0,16501,1229,221,5866
other,1,41,26986,920,46,5867
other,1,13,17767,1442,57,5868
kitchen itensils,4,20,14337,1377,151,5869
clothes,4,60,26385,1258,201,5870
furniture,1,62,11348,1751,122,5871
clothes,2,23,20699,312,6,5872
furniture,2,35,30845,793,39,5873
kids,3,31,23095,781,23,5874
furniture,2,47,18487,181,21,5875
kids,4,77,5444,1636,278,5876
clothes,3,53,4176,1234,86,5877
furniture,3,14,31428,829,16,5878
kids,2,43,25904,577,75,5879
kitchen itensils,1,79,16287,786,110,5880
kids,3,56,18859,1129,158,5881
kids,3,88,15362,877,96,5882
furniture,4,3,19882,1970,157,5883
other,2,46,27063,371,59,5884
furniture,3,86,19457,525,84,5885
other,1,14,15319,927,101,5886
other,2,36,4787,1123,0,5887
clothes,2,59,5439,790,134,5888
kitchen itensils,1,87,4429,443,84,5889
clothes,1,6,10523,1701,221,5890
kids,1,33,3885,813,105,5891
other,2,66,5796,420,29,5892
furniture,2,63,12826,260,36,5893
other,2,21,30835,21,0,5894
other,4,20,2496,162,12,5895
clothes,3,18,17425,943,141,5896
other,2,70,1125,1740,261,5897
kitchen itensils,2,6,27019,598,101,5898
kids,1,92,17824,413,41,5899
furniture,2,73,28371,376,52,5900
kitchen itensils,3,62,363,775,7,5901
kitchen itensils,4,13,14049,353,49,5902
other,2,68,28166,1559,93,5903
kids,1,36,24069,1945,350,5904
clothes,2,64,20384,642,25,5905
kids,1,56,29821,1592,127,5906
kitchen itensils,2,13,12289,302,15,5907
furniture,3,76,24381,751,37,5908
kids,2,65,3745,100,10,5909
furniture,1,16,17949,1475,236,5910
other,1,73,26612,723,43,5911
clothes,3,50,12431,136,23,5912
clothes,1,75,7,492,54,5913
clothes,1,14,3171,216,6,5914
kitchen itensils,1,12,20691,427,42,5915
kitchen itensils,2,75,2263,124,21,5916
kitchen itensils,3,68,7476,723,79,5917
furniture,3,92,5277,189,0,5918
kitchen itensils,4,63,5275,290,34,5919
clothes,1,83,468,1873,187,5920
kids,4,34,24845,975,156,5921
other,3,42,23281,660,92,5922
furniture,1,68,26214,973,175,5923
furniture,1,96,16560,1310,248,5924
other,2,22,22087,1121,123,5925
kitchen itensils,3,90,827,193,11,5926
kids,4,56,1266,1091,32,5927
kitchen itensils,1,82,8709,3,0,5928
other,1,92,31745,807,80,5929
other,3,3,28102,92,7,5930
furniture,2,29,13592,212,31,5931
kids,1,52,1252,1770,88,5932
kids,3,85,16914,260,44,5933
furniture,2,10,18189,596,83,5934
other,4,70,1043,1456,131,5935
other,1,1,7977,149,16,5936
kids,2,44,26627,86,2,5937
other,2,16,20433,38,6,5938
other,2,5,7078,189,24,5939
clothes,4,16,24278,144,7,5940
other,1,31,28224,457,50,5941
furniture,2,80,25589,1718,326,5942
kids,2,59,18029,553,27,5943
kids,2,76,10083,303,51,5944
kids,3,23,15098,577,86,5945
clothes,4,74,15381,1608,192,5946
other,2,16,23762,987,148,5947
kids,1,39,9040,1507,135,5948
kitchen itensils,1,61,22969,775,23,5949
furniture,4,78,7005,63,0,5950
furniture,3,30,17630,858,85,5951
kitchen itensils,2,35,4939,1176,94,5952
other,4,82,7013,969,9,5953
furniture,1,59,10429,61,10,5954
kitchen itensils,1,39,13152,886,115,5955
clothes,1,71,28722,183,27,5956
clothes,2,40,8175,458,27,5957
kids,2,98,25060,1321,79,5958
clothes,3,99,20398,689,34,5959
other,2,23,27950,277,36,5960
kitchen itensils,2,2,8079,219,26,5961
furniture,4,58,25667,553,11,5962
furniture,1,61,31988,112,12,5963
kitchen itensils,2,58,26225,1521,258,5964
furniture,1,3,8315,1582,189,5965
furniture,4,84,13324,279,41,5966
other,2,65,5842,646,103,5967
clothes,3,58,7539,1859,334,5968
clothes,1,58,25520,1193,214,5969
kids,4,29,7940,66,3,5970
kids,4,14,29337,1924,134,5971
clothes,4,14,29895,1050,199,5972
kids,2,87,6202,339,33,5973
kitchen itensils,2,32,25258,1745,139,5974
clothes,4,57,14058,1665,16,5975
kids,1,92,29010,1458,0,5976
kitchen itensils,3,82,25423,1146,45,5977
kitchen itensils,4,82,20641,128,1,5978
kitchen itensils,3,91,10142,601,102,5979
furniture,3,32,1928,697,6,5980
kitchen itensils,2,45,17443,780,31,5981
kids,3,57,2194,233,41,5982
kitchen itensils,1,79,2853,1279,12,5983
kids,4,39,22316,374,71,5984
kids,3,79,14501,1408,56,5985
clothes,4,15,24002,713,7,5986
other,4,70,19313,245,44,5987
other,4,24,16102,129,10,5988
kitchen itensils,2,5,27918,1526,167,5989
clothes,2,41,23800,1385,27,5990
furniture,1,60,18776,649,0,5991
kids,2,95,23550,1776,159,5992
clothes,2,65,21376,1865,223,5993
clothes,4,99,24897,1968,137,5994
other,3,86,1587,1015,30,5995
furniture,4,59,5601,1667,283,5996
kids,2,29,14701,1108,33,5997
other,3,7,9661,1351,0,5998
other,1,89,11071,1953,273,5999
clothes,2,85,13236,706,98,6000
clothes,4,55,6983,230,0,6001
clothes,3,39,17761,292,23,6002
furniture,1,33,25041,59,3,6003
clothes,2,78,4129,1413,42,6004
kitchen itensils,4,61,19849,131,24,6005
clothes,2,24,22563,1556,46,6006
other,4,25,22358,401,40,6007
kitchen itensils,2,79,27753,1864,149,6008
kitchen itensils,1,52,25738,239,45,6009
clothes,1,7,28601,708,113,6010
furniture,1,73,2436,1472,191,6011
furniture,3,96,17914,246,9,6012
kitchen itensils,3,12,27269,795,103,6013
other,3,22,12969,772,15,6014
other,3,25,14366,1461,116,6015
furniture,4,45,16519,1295,220,6016
furniture,2,73,19132,1101,198,6017
clothes,2,18,25961,1108,33,6018
clothes,4,18,14571,530,79,6019
furniture,1,76,9309,1447,101,6020
kids,4,74,1986,761,98,6021
other,3,7,28684,789,118,6022
clothes,1,94,17085,205,26,6023
other,1,43,10356,1136,113,6024
kids,2,14,26420,565,67,6025
furniture,2,26,9423,1117,33,6026
furniture,3,20,23876,478,43,6027
kids,2,60,14639,1797,251,6028
kids,1,40,9446,1921,134,6029
other,4,77,16722,31,4,6030
kitchen itensils,1,88,20817,1497,164,6031
furniture,4,4,20976,1934,58,6032
furniture,4,22,18761,1735,156,6033
furniture,4,83,10333,1754,192,6034
furniture,1,37,3136,952,76,6035
kids,4,5,18374,362,54,6036
clothes,3,69,14369,1084,97,6037
furniture,2,11,5097,587,41,6038
clothes,4,17,25324,619,24,6039
furniture,1,32,10041,901,153,6040
furniture,1,58,18495,668,6,6041
furniture,4,87,23099,1845,221,6042
kids,1,92,1248,1810,181,6043
kids,2,46,18958,1474,176,6044
kitchen itensils,4,95,21675,1940,271,6045
other,1,26,3835,1953,332,6046
kids,2,17,3833,1158,196,6047
other,2,46,16105,1766,335,6048
furniture,2,17,5155,1189,107,6049
other,4,56,9508,1071,149,6050
kids,3,71,9991,678,13,6051
kids,1,56,22490,1255,225,6052
kitchen itensils,3,23,2745,1695,118,6053
furniture,3,3,14001,491,54,6054
clothes,2,4,19812,196,7,6055
clothes,2,66,12839,1153,138,6056
kitchen itensils,1,18,13953,70,1,6057
clothes,4,32,25197,1349,94,6058
kitchen itensils,1,45,5627,1792,161,6059
clothes,4,7,20802,235,25,6060
furniture,1,6,26017,49,6,6061
kitchen itensils,1,15,24075,1693,0,6062
furniture,1,56,5754,1987,357,6063
other,2,40,27681,1693,237,6064
kids,4,62,1263,273,24,6065
kids,1,67,12467,619,105,6066
other,3,20,9565,1310,222,6067
kids,1,75,19676,1812,18,6068
kitchen itensils,2,79,19234,1684,319,6069
clothes,2,86,17631,5,0,6070
other,4,81,31731,1285,218,6071
kids,1,28,15133,1588,174,6072
other,2,86,27753,844,92,6073
furniture,4,86,18382,592,47,6074
kitchen itensils,4,83,26744,1533,107,6075
kitchen itensils,2,20,21107,850,153,6076
kids,1,25,3121,441,52,6077
kids,1,71,21391,1165,221,6078
furniture,1,50,24330,109,5,6079
kids,1,72,19568,1049,0,6080
kitchen itensils,4,43,19373,1353,216,6081
kitchen itensils,3,56,20136,992,188,6082
kitchen itensils,1,4,31892,896,134,6083
other,1,36,25315,1523,274,6084
furniture,1,95,5787,634,6,6085
other,2,19,18103,1329,106,6086
kitchen itensils,3,60,13655,1747,87,6087
other,3,17,17967,249,7,6088
furniture,4,10,16248,836,142,6089
furniture,3,17,18008,169,28,6090
kitchen itensils,1,95,27219,80,4,6091
other,4,87,12116,1735,104,6092
kitchen itensils,3,22,4680,2,0,6093
clothes,1,81,16867,1019,50,6094
other,1,39,15273,534,96,6095
kids,3,50,22125,1044,41,6096
furniture,2,15,30552,398,35,6097
kids,2,47,5938,1098,0,6098
clothes,4,22,8144,1096,43,6099
kids,1,77,9096,1353,27,6100
clothes,1,33,3114,812,24,6101
kids,4,66,29435,1702,17,6102
furniture,4,4,175,1229,184,6103
furniture,1,76,6657,840,126,6104
furniture,1,35,23210,441,44,6105
clothes,4,79,4110,1001,10,6106
kitchen itensils,3,90,1234,1294,155,6107
clothes,2,63,10240,384,19,6108
kids,4,9,15857,436,74,6109
furniture,3,37,4393,1528,168,6110
other,3,38,8519,1027,143,6111
clothes,2,83,4800,1708,102,6112
furniture,4,27,3077,171,15,6113
kitchen itensils,4,76,11308,907,18,6114
kitchen itensils,3,32,21081,1249,0,6115
kids,2,37,12226,590,17,6116
kids,1,27,12133,1655,132,6117
kitchen itensils,2,13,28937,1680,285,6118
kids,3,30,27657,1582,15,6119
furniture,1,94,4940,1616,129,6120
other,4,88,27594,75,8,6121
furniture,4,34,26792,400,20,6122
clothes,2,23,3437,1825,310,6123
kitchen itensils,1,18,5238,1129,112,6124
furniture,1,59,8810,311,34,6125
kids,1,60,11949,1551,31,6126
other,2,42,1420,1738,191,6127
other,4,90,10151,1499,59,6128
furniture,2,37,21180,1274,101,6129
clothes,1,74,8286,547,0,6130
kids,1,32,6416,627,43,6131
other,2,0,23187,1116,44,6132
kids,2,94,24629,549,38,6133
kids,2,92,4148,1815,90,6134
kitchen itensils,2,97,14870,321,48,6135
kitchen itensils,4,46,22912,1042,125,6136
clothes,4,23,26364,347,20,6137
clothes,2,9,7707,1843,0,6138
kids,2,19,3080,143,24,6139
clothes,2,99,13413,1922,38,6140
clothes,4,36,23996,1247,149,6141
clothes,1,16,15472,1965,216,6142
kitchen itensils,1,8,7302,1275,89,6143
other,4,7,4471,974,126,6144
clothes,4,88,7248,1259,226,6145
kitchen itensils,4,79,12607,329,59,6146
kids,4,69,5554,459,59,6147
furniture,4,51,14999,1691,67,6148
kids,3,26,11007,1827,292,6149
furniture,2,92,18418,1382,69,6150
furniture,1,56,22763,494,54,6151
clothes,2,73,24314,306,36,6152
kitchen itensils,2,24,13053,1294,90,6153
furniture,1,4,27231,1602,96,6154
furniture,4,2,2548,461,41,6155
kitchen itensils,2,11,9495,1637,212,6156
other,3,49,15180,1986,79,6157
kitchen itensils,1,89,10772,1870,261,6158
kids,4,56,3017,51,5,6159
furniture,3,39,50,429,8,6160
furniture,3,40,23600,1777,177,6161
furniture,4,50,19673,94,0,6162
other,3,92,18306,1895,94,6163
kitchen itensils,1,17,15360,1331,0,6164
kitchen itensils,4,22,11689,1371,123,6165
kitchen itensils,2,57,19421,1247,162,6166
kids,2,42,2421,1407,211,6167
kitchen itensils,1,31,17122,1804,36,6168
kids,1,68,24066,1917,325,6169
clothes,4,42,16673,402,40,6170
kids,3,53,23580,533,79,6171
clothes,2,44,12615,1125,135,6172
furniture,1,45,10927,447,80,6173
furniture,3,88,7313,1854,166,6174
furniture,1,59,26657,180,21,6175
furniture,3,54,30008,340,17,6176
kitchen itensils,3,65,8835,1404,42,6177
other,3,70,28170,596,35,6178
other,4,86,20185,254,40,6179
kitchen itensils,1,71,29440,344,30,6180
furniture,2,33,30308,167,8,6181
other,3,39,11451,325,9,6182
kitchen itensils,2,46,17982,146,0,6183
clothes,4,11,13538,936,0,6184
kitchen itensils,4,15,25692,778,31,6185
kids,1,44,2397,516,56,6186
kitchen itensils,1,13,6539,39,3,6187
furniture,2,28,29024,1989,59,6188
furniture,1,34,2053,1676,134,6189
clothes,2,25,23133,1988,377,6190
kids,4,91,13972,689,110,6191
furniture,4,21,28812,513,76,6192
furniture,2,60,31336,1706,221,6193
other,2,16,8662,55,4,6194
furniture,4,98,20973,1610,112,6195
clothes,2,84,2451,374,7,6196
furniture,4,79,7247,1054,10,6197
kitchen itensils,3,0,1372,1258,188,6198
furniture,4,64,4360,891,0,6199
furniture,2,30,10124,35,4,6200
furniture,1,43,30777,1236,86,6201
kitchen itensils,3,68,28189,131,22,6202
furniture,3,7,5689,380,72,6203
kitchen itensils,1,39,2747,844,42,6204
kitchen itensils,1,43,7082,1565,109,6205
furniture,4,73,14112,1601,32,6206
clothes,2,33,7406,834,75,6207
kids,1,71,14140,1150,11,6208
other,2,31,3568,1432,114,6209
clothes,1,9,28411,876,43,6210
furniture,1,60,18120,1885,320,6211
clothes,1,68,30375,1534,291,6212
kids,2,9,9543,764,91,6213
kids,4,87,4726,1380,193,6214
kitchen itensils,1,7,8447,880,0,6215
furniture,3,52,16157,185,12,6216
kids,1,3,921,1907,228,6217
kitchen itensils,3,61,1370,1954,175,6218
clothes,2,10,9233,1409,140,6219
furniture,1,39,7094,494,88,6220
kitchen itensils,3,2,20059,240,24,6221
furniture,3,0,24616,1669,133,6222
kitchen itensils,4,56,30211,908,54,6223
other,2,22,16922,1372,123,6224
kitchen itensils,4,16,12774,336,33,6225
other,4,50,9454,1458,43,6226
other,4,33,30171,966,28,6227
clothes,4,84,31995,580,92,6228
clothes,4,11,16077,1301,130,6229
kitchen itensils,1,37,5126,519,36,6230
kitchen itensils,4,30,16754,1287,218,6231
kitchen itensils,1,12,23655,742,126,6232
clothes,4,73,9427,1813,126,6233
kitchen itensils,3,18,14036,678,74,6234
other,2,73,26163,427,64,6235
furniture,2,68,18574,1818,254,6236
clothes,3,33,27119,1794,143,6237
kitchen itensils,1,32,28923,481,81,6238
clothes,2,60,23340,42,6,6239
kids,2,28,27787,89,16,6240
other,1,67,31692,1247,24,6241
clothes,3,25,8724,70,1,6242
kitchen itensils,3,63,9974,766,91,6243
furniture,2,57,16494,927,27,6244
kids,3,4,17711,867,26,6245
furniture,3,67,26097,1955,215,6246
kitchen itensils,3,10,2832,1373,233,6247
furniture,3,98,11404,1127,135,6248
kids,4,47,14242,1301,78,6249
clothes,3,0,30473,214,32,6250
kitchen itensils,4,10,17642,667,33,6251
kids,1,16,21048,1030,20,6252
furniture,2,75,21146,959,28,6253
kitchen itensils,2,38,13106,50,5,6254
furniture,3,72,31939,1159,11,6255
clothes,3,44,22081,591,5,6256
kitchen itensils,4,11,2104,695,125,6257
kids,2,89,29085,1769,318,6258
furniture,2,94,8104,1389,97,6259
other,4,56,5807,845,25,6260
kitchen itensils,4,56,8870,167,8,6261
other,1,97,23623,706,98,6262
kids,4,64,13993,669,26,6263
kitchen itensils,3,39,9326,469,89,6264
clothes,2,37,26501,887,168,6265
other,2,80,31722,324,35,6266
clothes,1,57,983,601,78,6267
other,1,77,22687,768,0,6268
kids,3,42,18795,212,6,6269
other,2,49,5354,281,28,6270
kids,3,24,14228,1921,192,6271
kids,3,11,17030,635,101,6272
clothes,2,53,14380,304,24,6273
kids,3,15,3106,1555,46,6274
other,1,29,951,710,0,6275
furniture,1,92,15318,1182,224,6276
kids,1,87,11915,1860,0,6277
kitchen itensils,3,79,28602,1576,63,6278
furniture,2,76,15605,1978,0,6279
kitchen itensils,4,8,19896,1250,12,6280
clothes,3,85,20216,1855,0,6281
furniture,4,50,28639,817,73,6282
kitchen itensils,3,66,20310,779,70,6283
kids,4,47,30588,1807,36,6284
furniture,3,18,1458,720,50,6285
other,3,24,15953,775,15,6286
other,2,43,8625,1589,301,6287
furniture,4,43,2317,1906,362,6288
furniture,2,79,26472,363,47,6289
other,4,96,27326,1604,64,6290
clothes,1,26,6969,682,68,6291
clothes,3,62,26789,67,3,6292
furniture,3,84,7207,728,80,6293
kids,4,47,22692,970,145,6294
clothes,3,48,55,1435,143,6295
furniture,2,79,30950,1999,359,6296
furniture,3,45,6183,684,75,6297
clothes,4,49,1493,1056,158,6298
kitchen itensils,3,41,22705,1734,138,6299
other,4,23,23861,1214,0,6300
furniture,1,41,6180,406,73,6301
kids,3,71,7662,1350,256,6302
kitchen itensils,1,68,4858,388,27,6303
clothes,1,57,8504,1449,0,6304
clothes,3,96,18340,568,51,6305
furniture,3,36,20968,4,0,6306
other,2,98,27629,1733,86,6307
kids,4,33,17137,1522,258,6308
other,3,41,5684,1624,146,6309
other,3,96,26544,702,70,6310
kids,4,57,27104,787,118,6311
kitchen itensils,3,73,23114,719,86,6312
kids,3,44,3440,993,129,6313
clothes,4,32,27207,28,0,6314
kitchen itensils,2,3,16150,1573,157,6315
clothes,2,84,14296,1634,179,6316
kids,3,77,5443,627,0,6317
kitchen itensils,3,16,8586,1608,225,6318
other,4,56,24152,72,0,6319
clothes,1,14,23811,1907,19,6320
kitchen itensils,2,5,16102,1171,210,6321
kitchen itensils,3,87,2779,857,145,6322
kitchen itensils,3,37,15910,1073,85,6323
kitchen itensils,2,95,8695,86,11,6324
kids,2,91,18450,833,49,6325
other,4,11,18339,848,118,6326
kitchen itensils,1,82,7021,981,29,6327
other,3,62,5617,320,57,6328
kids,4,3,31676,281,44,6329
other,2,93,6258,1391,111,6330
clothes,3,73,6333,1642,311,6331
furniture,4,68,18215,715,50,6332
kitchen itensils,3,16,11871,1336,213,6333
furniture,4,36,1110,678,122,6334
other,2,29,3188,1031,72,6335
kitchen itensils,4,27,16380,523,78,6336
other,2,20,9324,1109,121,6337
kids,4,60,12869,367,29,6338
kids,2,94,18384,123,1,6339
furniture,2,26,23760,1517,212,6340
kitchen itensils,2,29,12430,722,43,6341
kids,1,36,18372,943,9,6342
furniture,4,77,21294,714,99,6343
furniture,1,57,27611,1342,13,6344
clothes,2,14,21668,1293,219,6345
clothes,1,98,15003,1857,167,6346
other,2,79,14206,1073,10,6347
furniture,4,30,26786,1243,124,6348
other,3,60,9790,675,108,6349
clothes,1,0,17939,447,80,6350
other,2,54,18598,264,34,6351
other,4,44,13512,1561,46,6352
kids,4,70,2448,1691,0,6353
kids,2,89,30269,1035,10,6354
kids,1,73,4326,1645,32,6355
kitchen itensils,2,94,29878,312,34,6356
kitchen itensils,1,43,12314,496,34,6357
kitchen itensils,1,51,25088,766,45,6358
other,4,95,13448,1809,289,6359
clothes,2,65,21397,437,21,6360
clothes,2,90,12151,862,77,6361
furniture,2,43,12016,1243,62,6362
other,2,46,29534,1371,219,6363
other,3,85,18675,396,39,6364
kitchen itensils,3,80,10513,1208,193,6365
other,1,57,23330,759,121,6366
other,1,56,28894,1889,75,6367
clothes,3,10,10906,1058,74,6368
clothes,1,65,12330,1836,220,6369
clothes,1,7,28874,1996,39,6370
clothes,4,41,16312,1029,20,6371
other,1,98,24598,174,33,6372
kitchen itensils,2,27,23775,608,91,6373
other,4,18,3572,983,49,6374
kids,4,53,18228,646,12,6375
clothes,2,4,12996,792,55,6376
clothes,1,9,4017,804,144,6377
kitchen itensils,1,1,23678,1555,217,6378
kids,3,52,8042,1491,89,6379
furniture,1,29,10191,1202,96,6380
other,4,15,29630,559,100,6381
clothes,4,19,11433,38,4,6382
kitchen itensils,3,90,22899,878,70,6383
furniture,4,96,17934,1079,118,6384
clothes,2,83,5109,1344,120,6385
kids,1,48,27459,862,34,6386
furniture,3,37,26078,148,11,6387
clothes,4,72,13697,977,166,6388
clothes,2,34,21977,293,17,6389
kitchen itensils,3,4,844,367,55,6390
other,1,15,27077,606,24,6391
other,3,27,20744,93,0,6392
furniture,4,3,3075,205,18,6393
kids,1,13,4582,663,26,6394
clothes,2,76,30188,1153,57,6395
kitchen itensils,2,2,23857,720,79,6396
kids,1,22,8174,1323,198,6397
clothes,4,74,4891,1714,257,6398
furniture,3,89,27641,836,108,6399
clothes,2,30,26237,918,128,6400
clothes,1,81,18193,1733,155,6401
clothes,3,24,3700,1017,10,6402
clothes,4,82,19142,1180,106,6403
other,2,60,17328,1850,259,6404
kids,1,16,21788,272,5,6405
kids,1,98,14908,947,47,6406
kitchen itensils,1,59,7722,57,6,6407
